,review_rating,review_text,verified_purchase,total_words,total_characters,total_stopwords,total_punctuations,total_uppercases,sentiment,sentiment_label
613,5,clean hair well though,True,4,23,0,0,1,0.3666666666666667,positive
614,5,good valu,True,2,11,0,1,1,0.7,positive
615,5,big bottl low cost let go deep,True,9,43,2,3,2,0.0,neutral
616,3,thought get bargain found cheaper elsewher,True,11,62,5,0,2,0.0,neutral
617,5,absolut indistinguish finest dairi vanilla ice cream sweet milki tast proper ice cream textur fulli vegan fun fool dairi eat friend believ dairi,False,42,250,16,6,5,0.21666666666666665,positive
618,5,like lather nice love subtl fragranc left hand feel soft clean would definit purchas good valu product,False,27,165,7,6,3,0.37777777777777777,positive
619,4,decent size bottl firm lid smell subtl quit nice gel firm enough wash,False,23,113,9,4,2,0.07333333333333333,positive
620,5,love fresh,False,3,17,1,1,1,0.4,positive
621,5,obvious chocol ice cream like,False,7,54,3,8,1,0.0,neutral
622,5,realli enjoy creami ice cream plenti chocol fish piec,False,13,79,3,3,1,0.4,positive
623,4,realli love rich creami ice cream went great kid good size tub probabl treat time purchas,False,29,149,13,3,3,0.59375,positive
624,3,nice flavour although sweet textur seem littl artifici,False,12,76,4,1,1,0.475,positive
625,5,good look good price big good size,False,12,56,5,1,1,0.5249999999999999,positive
626,5,snack,True,2,10,1,0,0,0.0,neutral
627,5,great valu good servic,True,4,24,0,0,1,0.75,positive
628,5,brilliant valu money,True,4,25,1,0,1,0.9,positive
629,5,love love,True,4,15,2,0,1,0.5,positive
630,5,like smell lather well littl goe long way,True,12,57,4,1,1,-0.05,negative
631,5,long last scent bare sweat,True,7,40,2,1,1,0.0,neutral
632,5,larg pack work cheaper shop order,True,11,64,4,3,0,0.0,neutral
633,5,use deodor last year far best one everi use could without alway problem sweat grow given much confid,False,43,208,22,3,5,0.325,positive
634,5,expect,True,2,11,1,0,1,0.0,neutral
635,5,origin smell teenag,False,8,42,4,0,1,0.0,neutral
636,4,treat thank ocado send review chocolatey ice cream nice extra like chocol fish marshmallow indulg love occasion treat,False,34,199,16,4,5,0.3666666666666667,positive
637,5,sent product review love new style bottl stand bit shower gel nice consist produc good lather great fresh scent lot men toiletri heavi scent subtl realli like buy futur,False,55,280,26,8,1,0.506060606060606,positive
638,4,feel nice hand aroma isnt cloy,False,9,48,3,2,1,0.6,positive
639,5,conveni,True,1,10,0,0,1,0.0,neutral
640,5,alway bulk buy tresmemm amazon,True,6,37,1,0,1,0.0,neutral
641,2,tast horribl hard,True,5,26,2,0,1,-0.2916666666666667,negative
642,5,first love left say bigger jar would nice,True,16,78,7,5,2,0.27,positive
643,4,littl bit rough know thought would soft,True,17,80,9,2,4,0.0,neutral
644,5,like awesom long last qualiti smell dove men fraction price,False,17,96,7,5,4,-0.025,negative
645,5,fantast buy speedi deliveri,True,4,31,0,2,2,0.0,neutral
646,4,great price larg shampoo tresemm good shampoo love use,True,16,80,6,1,3,0.6666666666666666,positive
647,1,bottl side seal broken leak box stuff,True,25,118,17,3,2,-0.4,negative
648,4,love smell wash great unfortun agre skin,True,13,76,6,2,2,0.65,positive
649,1,spill everywher box pleas tell look like drop box came shaken lid even tidi absolut disgust contact amazon ok terribl,True,52,281,29,12,9,0.5,positive
650,4,actual good practic use pot keep hot easi make,True,17,85,7,3,3,0.31666666666666665,positive
651,5,kid love great chocol flavour,False,6,40,0,2,1,0.65,positive
652,5,ice cream classic enjoy young children love like count mani chocol fish got usual lot,False,35,172,18,5,4,0.1833333333333333,positive
653,3,probabl least favourit ben jerri ice cream sickli chocolati still get eaten smile face better flavour,False,29,155,9,5,2,0.16666666666666666,positive
654,4,great everyday moisturisor skin type quit runni textur mean easi spread across bodi smell fresh subtl blend skin quickli review collect part promot,False,49,259,25,7,5,0.14687500000000003,positive
655,2,whenev never contain white chocol one,False,11,65,5,0,1,0.0,neutral
656,5,one mani favourit,False,4,23,1,1,1,0.0,neutral
657,5,absolut gorgeou rich gooey marshmallowey good bonu get phish,False,12,86,3,6,3,0.5375,positive
658,4,children love flavour think novelti chocol fish find bit sickli sweet ok small quantiti,False,31,154,17,3,3,0.275,positive
659,5,hard water problem ad tap water old iron iron water love scent keep iron develop limescal,False,30,164,14,3,2,0.10277777777777779,positive
660,1,ive use simpl product sensit skin allerg certain product howev use product ive come rash face hasnt gone day,False,34,179,15,1,4,0.21428571428571427,positive
661,5,happi chose buy incred sooth refresh skin appli whole bodi everi inch skin felt soft smooth last day good amount product bottl definit use everi day bought two good,False,68,321,39,4,6,0.3499999999999999,positive
662,5,realli impress first time use self tan nervou would turn work perfectli gradual tan build light textur dri quickli stain streak love,False,46,237,21,8,4,0.3833333333333333,positive
663,5,husband favorit imposs find previou sourc check target thank,False,21,112,10,4,4,0.0,neutral
664,5,cooki dough best ben jerri tasti stop start,False,18,92,8,5,6,1.0,positive
665,5,what like creami chocol tast big hunk chocol,False,13,78,5,3,2,0.0,neutral
666,5,love size magnum much better dessert hous full size magnum mint person favourit flavour,False,27,140,13,2,2,0.45,positive
667,5,excel buy,True,2,13,0,0,1,0.0,neutral
668,5,wrong,False,3,13,2,0,1,-0.5,negative
669,1,liter curri powder anyth noodl besid sachet bare edibl,True,14,87,5,2,2,0.05,positive
670,5,like condition,True,4,23,2,0,1,0.0,neutral
671,5,fast diliveri nice pack make wash fresh clean,True,10,62,2,2,2,0.3666666666666667,positive
672,2,open liquid came box lid snap,True,14,68,8,0,1,0.0,neutral
673,5,excel buy,False,2,13,0,0,1,0.0,neutral
674,5,say tasti beef tomato add grate cheddar chees mix nd time let sit minut regret,True,34,166,17,7,2,0.0,neutral
675,4,tri yet smell nice,True,9,42,5,1,1,0.6,positive
676,5,recent develop eczema first time due allerg reaction would wake sever time night claw arm leg stop itch read label store saw product accept nation eczema associ decid give tri next day itch toler fifth day red swell gone still use everi day skin feel better day thank,False,91,484,42,9,12,0.10416666666666667,positive
677,4,quit enjoy use conceal moment coverag quit light usual appli eye etc foundat brighten face job well complaint far review collect part promot,False,51,271,26,7,7,0.07000000000000002,positive
678,4,stone need pot pot help munchi must stone give stuff star quick easi may made real food expect depend definit real food wish anoth pot munchi must talk pot,True,68,318,37,8,16,0.24444444444444446,positive
679,4,good deal,False,5,21,3,1,1,0.7,positive
680,5,sweet small portion make indulg treat pretti much perfect,False,19,97,10,1,1,0.3666666666666667,positive
681,5,mean guy amaz littl chocci fish secret deposit marshmallow make everi bite delici adventur joy love,False,26,147,10,5,3,0.146875,positive
682,4,usual flavour tri chang pleasantli supris,False,13,72,7,0,0,-0.25,negative
683,5,thoroughli recommend great clean smell,False,6,42,1,0,1,0.5833333333333334,positive
684,5,cheapest found quantiti get hope back offer soon,True,18,97,7,1,6,0.0,neutral
685,5,deodor ever use done past year straight,False,15,77,6,2,2,-0.024999999999999994,negative
686,5,buy year clean hydrat skin notic skin feel nice soft cool brighter love product recommend peopl tri realli good go review collect part promot,False,55,291,27,7,5,0.43611111111111106,positive
687,5,best makeup wipe ever tri wear quit layer waterproof mascara usual take nightmar remov without effort moist eye area sensit sting actual wipe good size take foundat mascara one wipe make pack last lot longer packag also nice fun alway bonu review collect part promot,False,96,501,47,11,7,0.3357142857142857,positive
688,5,repair dri end incred,True,7,43,3,4,11,0.0,neutral
689,5,exactli would buy shop better valu,True,13,65,7,1,1,0.5,positive
690,5,buy year clean hydrat skin notic skin feel nice soft cool brighter love product recommend peopl tri realli good go review collect part promot,False,55,288,27,8,5,0.43611111111111106,positive
691,4,kcal definit soup calori control diet,True,13,76,7,3,1,0.0,neutral
692,5,grate valu money,True,4,21,1,0,1,0.0,neutral
693,1,product burst transit,True,4,25,1,1,1,0.0,neutral
694,4,leav cloth smell love keep soft,True,8,51,2,1,1,0.3,positive
695,5,recommend,True,1,9,0,0,1,0.0,neutral
696,5,autoimmun diseas call dermatomyos caus dri itchi occasion scratch much break skin lotion god send top dm pregnant use belli leav skin soft use everi night shower,False,57,287,29,6,4,0.2833333333333333,positive
697,5,happi tri make wipe sensit skin make wipe good tri lot differ brand best tri far definit go continu buy review collect part promot,False,50,270,22,7,7,0.6,positive
698,5,super easi use gym bag take makeup work good job take makeup without irrit skin leav smear face smell nice review collect part promot,False,56,280,31,5,4,0.5444444444444444,positive
699,5,man favourit love smell,True,8,38,4,0,2,0.5,positive
700,5,happi tri make wipe sensit skin make wipe good tri lot differ brand best tri far definit go continu buy review collect part promot,False,50,264,22,9,7,0.6,positive
701,5,absolut love tan tri mani gradual moisteris tan lost count often go streaki tan make go orang smell aw one never write review smell love morn tan smell shower gone streaki build nice look great,False,72,381,31,24,5,0.6000000000000001,positive
702,5,live jar never goe date thing would take emigr,False,27,117,18,3,7,0.13636363636363635,positive
703,5,tub never last long hous delici especi littl chocol fish incred moreish realli nice ice cream sweet,False,29,167,13,5,3,0.22499999999999998,positive
704,4,absolut delici strang kid fan definit,False,12,80,5,7,3,0.0,neutral
705,3,eas use obviou advantag cloth come smell great howev effect seem good persil non bio liquid normal use,False,31,171,14,4,4,0.5499999999999999,positive
706,5,perfect stay moist packet instead dri,True,13,69,6,1,1,1.0,positive
707,5,glad tri wipe search right one month micellar wipe realli big brilliant great smell job remov make realli well amaz definit buy review collect part promot,False,58,313,29,8,8,0.49714285714285716,positive
708,5,love use micellar water clean skin makeup micellar wipe amaz job size wipe superb clean whole face neck one go use skin feel clean soft fresh get kind reaction product win win peopl bit sensit skin wipe full moistur remov waterproof mascara nice easili best part wipe nasti safe gentl skin overal must everi one review collect part promot,False,119,597,59,11,7,0.5233333333333333,positive
